id,department_id,source,total_quantity,current_stock
c7d15ae1-8e28-4d71-bebb-68b44481c8d4,EPSS,inventory,150.0,150.0
c7d2fb5a-42c0-4d69-b326-2a103b3befd7,Kaizen VC Equipment,inventory,150.0,150.0
c7d6d1af-a916-4de9-9fee-f267e44a458d,MINT Commissioning of Smart Communication Rooms at,inventory,8.0,8.0
c7dc1cff-9e93-4a13-8d7f-07c1eb9a8492,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
c7e8ab7a-d726-4c74-a616-c1a3dfd314ab,MINT Commissioning of Smart Communication Rooms at,inventory,57.0,57.0
c7ed119b-0b65-4d69-bdd8-64cb34808177,ICT Park TTA,asset,70.0,70.0
c7fe677e-5512-42ed-86b7-eda3c8ec6d1c,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
c80760dc-846a-4bd2-b7e8-01057c1e5b13,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
c8291439-1c2c-4a94-a41e-3169d31a4fbf,ICT Park TTA,asset,70.0,70.0
c83e06d1-7685-455a-bec9-016d4d21cc8b,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
c83e65d0-383c-4f7d-9d13-feb30fb700d5,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
c83f1f91-8d8d-4376-8043-6db06403d43f,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
c843ad41-a991-4b55-8509-fa521098e759,ICT Park TTA,inventory,30.0,30.0
c84753f8-b845-4d64-9032-e1c321bd4deb,HQ fleet,inventory,1.0,1.0
c84abb26-dc2b-4461-aa2a-c1ff743f4d01,ICT Park TTA,asset,12.0,12.0
c84e611f-2b5a-4f35-8c2e-383b068961c5,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
c8598a75-1bac-408a-812e-168d0a9966fb,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
c85c068e-d3d0-443b-bfe4-fa15b5d1b866,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
c85d0d6b-83c4-419b-938b-fa11de260b3f,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
c8700847-ca5e-4c90-821e-e52858e55f8b,ICT Park TTA,inventory,39.0,39.0
c8769da4-b154-4f19-bd28-fecc7f17c337,ICT Park TTA,inventory,72.0,72.0
c87ddb20-1711-4445-a441-a76b7b864300,HQ Office Facility,inventory,1.0,1.0
c886220a-e84d-4bc3-9b5a-508436042b7a,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
c89795e9-6e17-4e5e-82d4-382945abcced,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
c8a9f2c3-1c16-4b9b-9b8a-dc4a5fbc7f0f,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
c8c41887-6fb6-4128-a26b-7872a10be3c8,MINT Commissioning of Smart Communication Rooms at,inventory,24.0,24.0
c8c86f5c-6d96-4850-b38d-b969e76a04ab,HQ fleet,inventory,1.0,1.0
c8cf9410-4e33-4ae2-b25b-4b990404a431,ICT Park TTA,inventory,200.0,200.0
c8ffd8e7-4a24-44bf-8de2-50ec7da5cad8,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
c90b0d2e-33d1-42d3-9693-c26200187c5f,HQ Office Facility,inventory,100.0,100.0
c9134a00-ce52-4ea3-b808-fed4fb5c9bae,ICT Park TTA,asset,9.0,9.0
c9152c3b-ee40-49b8-99f5-df9ba638257b,ICT Park TTA,asset,45.0,45.0
c91fadce-0068-432c-b7f6-6f3a98ef9eb8,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
c9207cfb-8a9f-4268-8da7-d32092cc6137,ICT Park TTA,inventory,200.0,200.0
c92a9c36-7ff9-4c7f-9c8a-7d20f644e8d4,ICT Park TTA,inventory,200.0,200.0
c93076ab-c21f-4330-95d9-64633b74abe7,ICT Park TTA,inventory,6.0,6.0
c935db18-d2ac-41eb-adc0-35c647014209,MINT Commissioning of Smart Communication Rooms at,inventory,2.0,2.0
c93a0021-9faa-479e-b209-868334481164,HQ Office Facility,inventory,51.0,51.0
c93c5c81-847d-41fd-885f-1e870f06c54c,ICT Park TTA,inventory,7.0,7.0
c93fe5bf-d9db-41fa-b11f-3e00c4a35049,ICT Park TTA,asset,45.0,45.0
c9402b81-2d10-45ee-80a1-df3d77c2939c,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
c941ca76-3926-4dc5-a512-7a82bab25bc5,MINT Commissioning of Smart Communication Rooms at,inventory,87.0,87.0
c9433c33-21e6-4ea0-aff0-ce006f713a4a,ICT Park TTA,asset,70.0,70.0
c95437ca-91ac-4d0d-960a-1618aef57b94,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
c9801816-8e85-4496-a66b-45d2d54e552c,HQ fleet,inventory,1.0,1.0
c98ed11c-3ef3-45fa-82a4-bc067ae392cd,HQ Office Facility,inventory,1.0,1.0
c99ee527-7c61-4c96-8742-ab935fbcc106,ICT Park TTA,asset,45.0,45.0
c9be29c5-37eb-4737-9782-db8067f87b3e,ICT Park TTA,asset,45.0,45.0
c9bf37ea-032c-4148-9c76-773174dc4a7a,ICT Park TTA,inventory,19.0,19.0
c9bfed71-0303-4857-afe1-a30ad88712e7,HQ Office Facility,inventory,1.0,1.0
c9c57aac-7ebe-4c77-bae6-940350f55d47,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
c9c90033-0d40-4743-94ae-9f7029b02c6a,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
c9d055e8-b0ac-40eb-a814-da01d60977a5,ICT Park TTA,inventory,200.0,200.0
c9d12f43-f4ee-48c0-be55-9df63348bd77,HQ Office Facility,inventory,60.0,60.0
c9d1f4f9-1cb0-4a6a-a346-c61d3c2c1bc5,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
c9d35c6f-e415-496f-9cca-bc094308657f,ICT Park TTA,inventory,5.0,5.0
c9e9a1b8-1257-4633-9a19-d6446d7d4de5,HQ Office Facility,inventory,51.0,51.0
c9f70eb9-2fb7-4530-8278-d7a67b70db07,MINT Commissioning of Smart Communication Rooms at,inventory,50.0,50.0
c9feec3e-6b9d-45be-b4ff-6771152ff532,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
c9fff1cd-6626-4842-a1cf-403920a2f394,ICT Park TTA,asset,70.0,70.0
ca11c6fe-4692-4506-b5b4-3522340a29b4,ICT Park TTA,inventory,39.0,39.0
ca288518-a793-48ac-9046-67365bb27730,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ca2eafaa-493a-40a1-810d-829746fb0b8f,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ca344e2d-fcb2-4ce8-b36d-f88e69ca1744,ICT Park TTA,asset,10.0,10.0
ca3c3327-47a6-4693-a8f2-02c2a39c5c52,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
ca4bbc4a-21f3-4bd1-998d-1d540dc08d40,EPSS,inventory,150.0,150.0
ca586487-0207-428c-8acb-df048a162d58,MINT Commissioning of Smart Communication Rooms at,inventory,30.0,30.0
ca64f2f9-3279-4576-ab3c-695bb8eaec08,ICT Park TTA,asset,4.0,4.0
ca6a71b4-3073-487b-88cf-3a7d67eb2d33,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
ca6b2010-bad8-4705-8619-efe4a0972a67,ICT Park TTA,asset,9.0,9.0
ca742898-df6e-4704-9bdf-1b4f054819da,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
ca7ef47a-2249-4453-b0b3-558a13727917,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
ca8170aa-3207-4bd0-9935-600d4484afe4,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
caa1fc81-ea61-4fe2-a557-1c1aaab8ec51,EPSS,inventory,150.0,150.0
caa70fc2-dade-4844-a085-268d6ad08ca0,ICT Park TTA,inventory,50.0,50.0
caaa38cb-52d9-4a4c-bf30-62742c286acd,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
caad129d-4e3f-4871-8988-76aa42c2a7b9,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cab7b7a7-ec86-4b3e-a869-4c8d0676abae,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
cab9b816-8a4b-4b21-96ff-8ffadd31cea5,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cabe401d-9f23-4470-aac4-11180d873bc8,ICT Park TTA,asset,45.0,45.0
cad7886e-c6c0-4653-be9b-a488f2da676e,EPSS,inventory,80.0,80.0
cadcd019-2c48-4023-b395-e62b646413c1,MINT Commissioning of Smart Communication Rooms at,inventory,25.0,25.0
cae79f01-4ed6-4dd3-874c-bbe57e1bb26c,ICT Park TTA,inventory,45.0,45.0
caf36177-5472-46e8-9fd3-c897b7b5b654,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cb0e3983-a2df-411c-8a6d-c119037e84bc,HQ Office Facility,inventory,51.0,51.0
cb34e584-cc8d-4ede-9366-7c040b0d400f,Kaizen VC Equipment,inventory,11.0,11.0
cb39b707-f789-4b35-ab51-864f7e7b9bc0,EPSS,inventory,80.0,80.0
cb3a8948-7636-408d-bbdc-e344af1c29af,HQ Office Facility,inventory,100.0,100.0
cb3e9629-06d2-4eb9-81d9-1336f2c81fdb,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cb5ac2fb-8821-4ed4-b2f9-40e02abdcd36,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cb5f8b2e-5ed1-43fd-8d90-bce3178ae37a,HQ Office Facility,inventory,1.0,1.0
cb61a92f-22a1-4d64-8954-851fdac3ead1,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
cb6541d2-abed-452d-91c1-87e270d97a87,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cb69c324-08fe-41ca-a4d4-732f2f3a16b0,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cb6ddd04-3aa8-4346-8799-ff2f4ebcdd54,EPSS,inventory,150.0,150.0
cb71bb80-0632-491d-8306-131c8b4fa71c,Kaizen VC Equipment,inventory,150.0,150.0
cb7480a9-0c49-466a-a644-e73375bed782,ICT Park TTA,inventory,42.0,42.0
cb763410-6b56-4a8a-8ec1-54f48753ed61,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cb7efb6c-4bc2-4e44-96e1-0aabd5cdaadc,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cb812549-d4d9-47fd-b6a9-d0f2e851c3f2,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cb8630e5-be15-44a0-bf44-a4ca08be03a8,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cb8d3a32-4415-4750-b799-4638a8303715,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cb8e3ab8-1320-4a7c-9cc0-687610c23f6f,ICT Park TTA,asset,45.0,45.0
cb907bf0-0afa-418d-8be3-24a77f8d8a02,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cb9a4d1c-6e10-49a5-9aa2-ff2ee605d09e,HQ Office Facility,inventory,60.0,60.0
cba4a4cd-972f-4ac6-8a40-06e233c9b0e4,ICT Park TTA,inventory,72.0,72.0
cbad145c-813d-444d-aba7-575ce8bf1b24,ICT Park TTA,inventory,2.0,2.0
cbb35fca-4ec1-4406-bed2-84f2b8a38058,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cbc28782-6641-487f-a4bc-2fb000d9c655,HQ Office Facility,inventory,51.0,51.0
cbc4982b-26d0-480e-b881-3d4e0daa7905,ICT Park TTA,inventory,1.0,1.0
cbcc084a-8b70-4f5e-af2c-c4da514dce31,HQ Office Facility,inventory,51.0,51.0
cbd3371a-b1f5-4e6c-ae15-2af9f1ddb054,HQ Office Facility,inventory,60.0,60.0
cbdbf497-bfd4-46df-bbae-8f8cbf8f6e44,Dashen Bank DHCI,inventory,108.0,108.0
cbe1168a-8f30-4dc9-bf29-f0df34a288c6,ICT Park TTA,inventory,42.0,42.0
cbe59a4e-572a-4c2e-aeaa-cc82c7e42e78,Store and Inventory,tools,1.0,1.0
cbe7bb7b-95df-465e-a5e5-3d77e627b563,HQ Office Facility,inventory,100.0,100.0
cc0eacf5-a89d-4f57-849a-7cba3b582a70,HQ Office Facility,inventory,51.0,51.0
cc153a46-fc9d-4048-a16d-53b39f0d12df,HQ fleet,inventory,1.0,1.0
cc1798e5-0515-47e3-a52e-1d3a2af2e2fb,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cc1a4114-93f2-4897-bc04-2248ad7d2e56,HQ Office Facility,inventory,100.0,100.0
cc233f1d-6535-4a02-9efe-5d8a67ff169e,MINT Commissioning of Smart Communication Rooms at,inventory,440.0,440.0
cc2d66a4-c563-4efe-b0e1-ce279a34772e,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cc365313-d37c-441e-99bc-b66808d43081,Kaizen VC Equipment,inventory,150.0,150.0
cc400a37-3167-40fa-96dd-6b9b51cc480b,ICT Park TTA,inventory,10.0,10.0
cc4ba890-badf-498d-9946-72ed7ebc21ce,ICT Park TTA,inventory,1.0,1.0
cc4c7cd1-7a72-4f18-9a4b-c1f65d1556b2,HQ Office Facility,inventory,51.0,51.0
cc4f2cca-e56e-4eae-8ec4-a69087807eb5,HQ Office Facility,inventory,1.0,1.0
cc542d4d-0841-4d2e-95c6-63a624482ec0,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cc56d080-8455-4f06-aa8d-686b586255d8,ICT Park TTA,inventory,200.0,200.0
cc5af689-145a-400e-9777-adac58195bdc,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cc7edeb6-ad47-4a95-8f25-d48f9218ae3f,ICT Park TTA,inventory,200.0,200.0
cc81f6f8-a3f2-461b-994d-83ff16971128,EPSS,inventory,35.0,35.0
cc877b37-8ad0-48f4-90a9-adfb3bc0b7be,ICT Park TTA,inventory,20.0,20.0
cc94b400-1609-404f-abec-61d667adea22,HQ Office Facility,inventory,60.0,60.0
cc9695a3-5a2e-4d34-9f5f-e71d79441e9d,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cc972594-3a76-4358-b6ab-6ffb492b526d,ICT Park TTA,inventory,13.0,13.0
cc987bbe-a79b-4fc6-9a69-85e4532be4d4,HQ Office Facility,inventory,60.0,60.0
ccc37d5f-0cab-4abd-9466-f418347cc96b,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
ccc754f2-493c-4bc8-9b3e-239d67378d77,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ccd0ade0-5ed1-4823-bb7a-37c5446a5777,ICT Park TTA,inventory,12.0,12.0
ccde3486-54a4-4262-9b0d-2543348d857c,HQ Office Facility,inventory,60.0,60.0
cce15912-aff2-4050-88a4-da8f0b81e79e,Dashen Bank DHCI,inventory,108.0,108.0
cceb563f-9128-4bf8-af41-ab8ab3fc268d,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ccfa829e-5488-49b6-89bb-9e7ceed100d9,HQ Office Facility,inventory,1.0,1.0
cd0fd824-5d45-4c00-9c89-50adee97d1fb,HQ Office Facility,inventory,4.0,4.0
cd11f640-ec8d-436d-aedb-3b870ed482fd,HQ Office Facility,inventory,100.0,100.0
cd12d930-582c-4042-b15c-67c2a55afacd,ICT Park TTA,inventory,10.0,10.0
cd2c5fcc-208e-417e-9929-b0f464bf9631,MINT Commissioning of Smart Communication Rooms at,inventory,30.0,30.0
cd32a453-b42b-4aa5-91a2-ffb4cf640251,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cd374029-b655-4f68-8d0e-08e122154e35,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cd3bd106-0a0e-44cf-bc7e-3571c9de2776,ICT Park TTA,asset,45.0,45.0
cd4908cc-27ae-4163-964c-8afde278a71a,MINT Commissioning of Smart Communication Rooms at,inventory,87.0,87.0
cd4cb680-778b-4a78-afd0-47a8d9dc8a1e,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cd58b932-4bbb-41b2-bfcc-171bdc5f84f8,ICT Park TTA,inventory,2.0,2.0
cd6782d8-a557-422e-a189-3ce33eeaf313,Dashen Bank DHCI,inventory,108.0,108.0
cd71980e-9df9-42a2-9adb-cc3733b0f0d2,ICT Park TTA,inventory,13.0,13.0
cd743bea-fb2d-4267-a557-9e42a61f4357,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cd76e3df-b546-4726-8642-cd80218344e4,Dashen Bank DHCI,inventory,108.0,108.0
cd7a9971-0d6c-41de-b301-990398fd7ff2,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cd85899c-4ad7-400d-9a84-48c091297ac4,ICT Park TTA,asset,4.0,4.0
cda0c3a6-4147-47ea-acee-bbe93f4a315e,ICT Park TTA,asset,45.0,45.0
cda419af-ebe1-4a98-b38f-cb58cec12097,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
cda6c89a-8e31-4219-a698-66013db93f47,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cda9ac37-ac64-4fa5-a814-e8b88e80ae92,ICT Park TTA,inventory,200.0,200.0
cdcc76a9-e7bf-4116-95f9-a45c4e7c4805,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cdda0643-fc2f-4612-810f-518c6dbf2cb2,ICT Park TTA,inventory,6.0,6.0
cddc1031-5aa3-4f95-9ebb-cc24ac9e00fb,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cde0e442-36e6-4194-bbf0-da285c3efc0c,HQ Office Facility,inventory,100.0,100.0
cde1e866-8cd6-4d21-b4e0-2950742f35d0,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cde82f90-94e6-4b9e-b352-667501cb6e01,ICT Park TTA,inventory,4.0,4.0
ce06a646-d344-4899-abb5-487314f09da6,MINT Commissioning of Smart Communication Rooms at,inventory,57.0,57.0
ce0d2a2d-0b8f-4e82-99f4-d6b1566e72fa,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ce1f68b3-8861-4ce0-a147-edc4707307c8,ICT Park TTA,inventory,200.0,200.0
ce281f81-c875-40a5-b16d-251b222cecff,Kaizen VC Equipment,inventory,150.0,150.0
ce43e6b5-2058-4d96-9236-584a2f84634e,HQ Office Facility,inventory,51.0,51.0
ce4c8bfc-14df-4170-a68a-96eb8ef3643c,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
ce4f1910-a859-49ff-a059-09642a86227b,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ce58c170-3b4f-40cf-9d09-c01cf739feae,Kaizen VC Equipment,inventory,150.0,150.0
ce5c8143-2ee7-401c-a0e6-fb29d0d124d8,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
ce5c9bc5-770d-498f-94e1-210795aff592,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
ce606c08-5623-4620-bf3d-2021780bf2dd,MINT Commissioning of Smart Communication Rooms at,inventory,24.0,24.0
ce688d7c-eb9f-4685-875a-834626ac9793,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
ce6b566a-d5b9-4e67-aeac-2bff80314a99,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ce6cd975-d66b-4b0b-ad70-84d11bef0630,MINT Commissioning of Smart Communication Rooms at,inventory,30.0,30.0
ce72cb3f-429a-4107-b36c-b134136cd0ef,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
ce7c7f86-eb63-46c2-9b2a-02770a4e31fe,Kaizen VC Equipment,inventory,2.0,2.0
ce7ef3a9-9e74-4d0d-a55d-55f70d291abe,Store and Inventory,asset,15.0,15.0
ce882d60-3223-4f11-8f7c-7c4bfdc0273b,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ce8c1080-cc9c-49be-97dd-ec317e5a9588,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
ce94976e-e6f6-4ebf-8bd2-3f2097df2a45,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
ce9e8f89-686f-4416-87c8-e5ba621f550a,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cec04eeb-55de-49a9-ae6d-987f478e0376,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cec08dee-d2bf-45d1-8552-b0d724beeb2e,MINT Commissioning of Smart Communication Rooms at,inventory,1.0,1.0
cecb8f04-77ed-41c4-bc9c-7a2bb5a153ef,ICT Park TTA,asset,70.0,70.0
ced0d7cb-c792-4693-918e-93e2138bc9ea,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
ced28803-b24c-492a-8fac-8128f9d4ffe2,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
ced4458a-ca1b-4d30-9627-af1556a8fdb0,HQ Office Facility,inventory,51.0,51.0
ced6aaf5-fd77-430e-a250-b7cf951f7191,MINT Commissioning of Smart Communication Rooms at,inventory,87.0,87.0
ceda991c-d8df-4bdf-9f20-f143128e9931,ICT Park TTA,asset,12.0,12.0
ceeec744-416e-4c8f-8c47-4694035db9fe,HQ fleet,inventory,1.0,1.0
cef1e793-66b6-49cf-8195-40d7da6b0871,HQ Office Facility,inventory,10.0,10.0
cefcb583-a56b-4976-881a-cf93444706c5,HQ Office Facility,inventory,1.0,1.0
cefe1859-5d5c-4bb5-b771-7247b0024e74,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
cf07f62a-eca1-42e3-aad1-1884b1198315,HQ Office Facility,inventory,60.0,60.0
cf0cfc79-0b90-41c8-9de7-9ee81952f8f4,ICT Park TTA,inventory,200.0,200.0
cf139378-6d24-4650-9ab8-c667db553e9d,HQ Office Facility,inventory,51.0,51.0
cf15f172-b53a-4e92-b9e9-19b6d89af0ba,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
cf1837ab-9921-4c29-83ba-d5cc2ffb1e0a,ICT Park TTA,inventory,200.0,200.0
cf1c3af5-f44b-4bea-b479-04d46ac82c16,ICT Park TTA,inventory,10.0,10.0
cf24e414-2fac-42d3-9730-78f7ac1c8a5b,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cf2e5d35-becf-4fe3-9b7b-bf78f88d7acd,ICT Park TTA,inventory,45.0,45.0
cf32dd1c-9ee8-4d46-9dfa-8154a2cf6bbd,MINT Commissioning of Smart Communication Rooms at,inventory,30.0,30.0
cf4056de-fcde-48bf-8646-e1bf981158b2,EPSS,inventory,35.0,35.0
cf4adbec-5607-4831-be29-845621adb3d8,HQ Office Facility,inventory,100.0,100.0
cf6f4d77-f79f-43da-8b63-b1dd9f084617,Kaizen VC Equipment,inventory,50.0,50.0
cf7cbc6b-b9ff-441c-8893-36c30664d8da,HQ Office Facility,asset,8.0,8.0
cf88430f-99ab-4eb9-aef3-5fb133d80403,MINT Commissioning of Smart Communication Rooms at,inventory,50.0,50.0
cf88db75-8b71-4723-b4d5-32dd0a77ff1d,HQ fleet,inventory,1.0,1.0
cf8aed6c-ea54-4ced-b7ca-465269785774,HQ Office Facility,inventory,2.0,2.0
cf8ecbb6-99c7-49e6-b394-fee96ab78f0a,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cf90b13d-8ebc-458f-a8aa-a655d5c256a7,ICT Park TTA,asset,45.0,45.0
cfa2b457-07d6-46f5-8f21-e0304a5d7822,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
cfa7884c-ac8b-460e-837a-bec74e6c922b,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cfa89c69-7061-4cf1-9d11-12e668f3f533,ICT Park TTA,inventory,25.0,25.0
cfb0801d-f695-4d9a-bae6-4b448c4e471a,ICT Park TTA,inventory,72.0,72.0
cfb66a9a-0c62-4e3f-9f9b-5eee059d1090,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
cfb8069b-622d-492e-b2b9-472410797de3,ICT Park TTA,asset,40.0,40.0
cfb9ee3f-ffd0-4609-be25-4ced46e4be3e,ICT Park TTA,asset,13.0,13.0
cfd20010-3053-4862-b2c5-ae3775714232,ICT Park TTA,inventory,50.0,50.0
cfd585cf-246b-4870-9fc8-13abd06c0414,ICT Park TTA,inventory,10.0,10.0
cfd806e1-c7ee-4735-bcb2-b1650292d003,HQ Office Facility,inventory,60.0,60.0
cfe0be3d-567c-487b-aae7-f41d6567201a,ICT Park TTA,inventory,40.0,40.0
cfe938d8-a3bf-4e71-86f9-8d1069cbdcdd,HQ Office Facility,inventory,3.67,3.67
cfec74ee-2233-4142-952b-c5da848f3fa9,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
cff0571e-9be5-44c0-8d7a-76134509b0d5,ICT Park TTA,asset,12.0,12.0
d0004f81-174b-4441-959d-bec4bc2b5bea,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
d0323806-35e9-4fd6-9ed1-b174c83ac00f,HQ Office Facility,inventory,60.0,60.0
d03f03eb-c69a-4f53-9d32-ba4fa0b7604d,MINT Commissioning of Smart Communication Rooms at,inventory,12.0,12.0
d053b70c-6846-4901-a10d-0fc893a1db5b,ICT Park TTA,inventory,40.0,40.0
d0580955-04dd-49d2-bff9-966ed95ada43,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
d066e882-5afe-4ac8-ba61-caa1271b02dd,HQ Office Facility,inventory,60.0,60.0
d06b4988-8819-40a4-8f25-151f179e5209,ICT Park TTA,inventory,3.0,3.0
d076d93e-4611-41aa-a2a6-38acc40f160f,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
d0778763-dbc9-4e70-b0a2-fc22f71919c6,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
d08490e1-8448-4834-84e1-ec0cdabb732c,HQ Office Facility,inventory,29.0,29.0
d085d742-bcc2-4b5c-8863-6c424961b3bb,Kaizen VC Equipment,inventory,150.0,150.0
d08ebddf-b8d5-4530-8260-ec5ddc217638,ICT Park TTA,inventory,80.0,80.0
d0ad28cf-b072-434f-9085-b12ce2a6844b,ICT Park TTA,inventory,12.5,12.5
d0b9bde7-9b00-42cc-a1af-e3941294fdd2,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
d0d04290-1c07-45ab-9bf3-a4b5b9643d24,Dashen Bank DHCI,inventory,36.0,36.0
d0e3bba9-3b01-4cac-933b-b57dd604bcd0,EPSS,inventory,50.0,50.0
d0e6366b-973b-4d80-b11f-16f23b4500d9,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
d0ebac9f-43e9-4bd0-8200-cc325d743a4c,ICT Park TTA,inventory,2.0,2.0
d0ee1ecb-c065-412b-a91b-70884175c8f7,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
d1022a9c-f3ee-4004-8079-6e01ba3bb57d,ICT Park TTA,inventory,200.0,200.0
d103ef37-6854-4156-8a06-7f0e01cdae93,ICT Park TTA,inventory,13.0,13.0
d107f80c-4299-466d-af5f-6ddfd4bc852e,MINT Commissioning of Smart Communication Rooms at,inventory,12.0,12.0
d10a7cc0-7c36-48f4-9439-4ba3c90dff0c,ICT Park TTA,inventory,200.0,200.0
d10f567b-fe51-4c57-a5ea-dd7e9de8528b,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
